id,Statement,Image,Web,Category,Date,Label
43599,Telangana: Retired Army Major booked for posting fake news ,https://www.oneindia.com/img/250x90/2020/04/fir-1588045821.jpg,ONEINDIA,GOVERNMENT,20-Apr,Fake
43600,"Fake: ICMR has not procured COVID-19 test kits at Rs 4,500 ",https://www.oneindia.com/img/250x90/2020/04/rapid-test-kit2-1587977019.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43601,Fake: Train services will not resume immediately ,https://www.oneindia.com/img/250x90/2020/02/trains2-1581329797.jpg,ONEINDIA,MISLEADING,20-Feb,Fake
43602,Fake:It is not compulsory for you to deposit 18 per cent of your income in Compulsory Deposit Scheme ,https://www.oneindia.com/img/250x90/2020/04/index-1587961249.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43603,Fake news: No move to reduce retirement age of central govt employees ,https://www.oneindia.com/img/250x90/2019/12/jitendra-singh2-1575182736.jpg,ONEINDIA,POLITICS,19-Dec,Fake
43604,Fake: ICMR is not conducting immunity study of any ethnic group relating to COVID-19 ,https://www.oneindia.com/img/250x90/2020/04/corona25-1587791049.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43605,Fake: Man seen spitting on cops is not from Tablighi Jamaat ,https://www.oneindia.com/img/250x90/2020/04/fake-video-1587789979.jpg,ONEINDIA,VIOLENCE,20-Apr,Fake
43606,Fake: Government will not provide free internet during lockdown ,https://www.oneindia.com/img/250x90/2020/04/internet1-1587629116.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43607,Fake: MHA has not ordered arrest of firm owner if employee tests positive for coronavirus ,https://www.oneindia.com/img/250x90/2020/01/mha-1577963816.jpg,ONEINDIA,COVID-19,20-Jan,Fake
43608,Arogya Setu wristbands to monitor COVID-19 patients? Govt says its fake ,https://www.oneindia.com/img/250x90/2020/04/arogya-setu1-1587554176.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43609,Fake: Task Force has not recommended extension of lockdown ,https://www.oneindia.com/img/250x90/2020/04/lockdown44-1587553586.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43610,"Fake: Hotels, restaurants will not remain closed until October 15 ",https://www.oneindia.com/img/250x90/2020/04/tourism-1587552422.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43611,"False: Govt has not launched beta version of Namaste, an alternative to Zoom ",https://www.oneindia.com/img/250x90/2020/04/fake-news1-1587532889.jpg,ONEINDIA,POLITICS,20-Apr,Fake
43612,Fake: Government has not closed down all its ministries ,https://www.oneindia.com/img/250x90/2020/03/fake-1585303248.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43613,Fake news: 'No proposal to cut salary for railway employees' ,https://www.oneindia.com/img/250x90/2020/02/xtrains2-1581329797.jpg.pagespeed.ic.CqdoT2XH7t.jpg,ONEINDIA,POLITICS,20-Feb,Fake
43614,"Fake: No new shops will open from tomorrow in Bengaluru, only essentials allowed ",https://www.oneindia.com/img/250x90/2020/04/lockdown39-1587204665.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43615,False: Govt has not taken any decision on reducing pension of employees ,https://www.oneindia.com/img/250x90/2020/04/govt-office-1587209226.jpg,ONEINDIA,POLITICS,20-Apr,Fake
43616,Fake: Assam has not run out of salt ,https://www.oneindia.com/img/250x90/2020/04/fake-1587203383.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43617,Fake news: UPSC Exam 2020 has not been cancelled ,https://www.oneindia.com/img/250x90/2020/02/xupsc-1581385413.jpg.pagespeed.ic.8YHSaDujxx.jpg,ONEINDIA,MISLEADING,20-Feb,Fake
43618,Fake: The government is not going drop money from helicopters ,https://www.oneindia.com/img/250x90/2020/04/fakenews-1587034543.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43619,Fake: Gujarat govt is not segregating patients based on their religion ,https://www.oneindia.com/img/250x90/2020/04/coronavirus13-1586943533.jpg,ONEINDIA,POLITICS,20-Apr,Fake
43620,Circulating fake news and making a false claim will land you in jail for 1 year: MHA ,https://www.oneindia.com/img/250x90/2019/09/social-media-1569032963.png,ONEINDIA,GOVERNMENT,19-Sep,Fake
43621,Fake: Indian Army has not been called into Gujarat ,https://www.oneindia.com/img/250x90/2020/03/indian-army-1585564044.jpg,ONEINDIA,GOVERNMENT,20-Mar,Fake
43622,"Fake: PM Modi is not giving Rs 15,000 to all Indians ",https://www.oneindia.com/img/250x90/2020/04/untitleddesign-1586862180.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43623,Fake: Karnataka cops are not making lockdown violators clean lakes ,https://www.oneindia.com/img/250x90/2020/04/facebook1-1586849160.jpg,ONEINDIA,POLITICS,20-Apr,Fake
43624,Fake news: Govt is not taking back money transferred under PM Garib Kalyan Yojana ,https://www.oneindia.com/img/250x90/2020/04/pm-garib-kalyan-ann-yojana-1586843004.jpg,ONEINDIA,GOVERNMENT,20-Apr,Fake
43625,Fake: RBI has not frozen SBIs AePS server ,https://www.oneindia.com/img/250x90/2019/07/banks-1561977305.jpg,ONEINDIA,MISLEADING,19-Jul,Fake
43626,"Do not believe rumours, Bengaluru is not being sealed ",https://www.oneindia.com/img/250x90/2020/04/bengaluru-1586595781.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43627,Fake: Mumbai has not run out of HCQ tablets ,https://www.oneindia.com/img/250x90/2020/04/hydroxychloroquine1-1586583310.jpg,ONEINDIA,GOVERNMENT,20-Apr,Fake
43628,False: Govt has not suspended PC&PNDTC Act which prohibits sex selection before or after conception ,https://www.oneindia.com/img/250x90/2020/04/foeticide-female-1586582646.jpg,ONEINDIA,POLITICS,20-Apr,Fake
43629,Will Bengaluru be sealed down due to coronavirus? Fake says Police Commissioner ,https://www.oneindia.com/img/250x90/2020/04/bhaskar-rao-1586511129.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43630,Fake: Kalonji seeds do not help cure coronavirus ,https://www.oneindia.com/img/250x90/2020/04/kalonjji-1586498661.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43631,Fake: Government is not reducing pension of Central Government employees ,https://www.oneindia.com/img/250x90/2019/10/cg-employees-1571878727.jpg,ONEINDIA,POLITICS,19-Oct,Fake
43632,Clip claiming vegetable vendors are spreading COVID-19 is FAKE ,https://www.oneindia.com/img/250x90/2020/04/vendor-1586428818.jpg,ONEINDIA,VIOLENCE,20-Apr,Fake
43633,"Fake: These fake hand sanitisers were seized in Bangladesh, not India ",https://www.oneindia.com/img/250x90/2020/04/sanitiser-fake-1586411606.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43634,Fact check: Viral 'poster' urging people to give standing ovation for PM Modi is false ,https://www.oneindia.com/img/250x90/2020/04/evfmnujueailg3h-1586351605.jpg,ONEINDIA,GOVERNMENT,20-Apr,Fake
43635,Fake: Tourism Ministry has not ordered closure of all hotels till October 15 2020 ,https://www.oneindia.com/img/250x90/2020/04/hotels-1586324242.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43636,Fake: No additional directions on PPE kit specification has been given ,https://www.oneindia.com/img/250x90/2020/04/fake-news-1586257108.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43637,Fake: Govt has not issued any order regarding the ticks below your WhatsApp message ,https://www.oneindia.com/img/250x90/2019/11/xwhatsapp4-1572776009.jpg.pagespeed.ic.Pah21c-nDH.jpg,ONEINDIA,MISLEADING,19-Nov,Fake
43638,Assam MLA held for spread fake news on COVID-19 ,https://www.oneindia.com/img/250x90/2020/04/aminul-islam-1586256275.jpg,ONEINDIA,VIOLENCE,20-Apr,Fake
43639,Fake: Govt is not using ArogyaSetu app for surveillance ,https://www.oneindia.com/img/250x90/2020/04/arogya-setu-1586235938.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43640,False: No govt order passed to punish those who post jokes on coronavirus ,https://www.oneindia.com/img/250x90/2020/04/coronavirus-1585815427.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43641,Fake: No joint initiative launched to collect information on Indians stuck in Brazil ,https://www.oneindia.com/img/250x90/2020/04/false-1586235267.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43642,Beware of these fake ids in the name of PM Cares Fund ,https://www.oneindia.com/img/250x90/2020/03/modi-cares-fund-1585626023.jpg,ONEINDIA,GOVERNMENT,20-Mar,Fake
43643,No OTP sharing needed to defer EMIs: Do not fall for this cyber fraud ,https://www.oneindia.com/img/250x90/2020/04/sbi-1586160881.jpg,ONEINDIA,GOVERNMENT,20-Apr,Fake
43644,Not right: Amit Shah has not been infected with coronavirus ,https://www.oneindia.com/img/250x90/2020/04/amit-shah-fake-1586147046.jpg,ONEINDIA,POLITICS,20-Apr,Fake
43645,Fake: WHO has not issued any protocols and procedures on lockdown in India ,https://www.oneindia.com/img/250x90/2020/04/who-fake-1586146404.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43646,False: Salaries of govt employees not being remitted into PM Cares Fund automatically ,https://www.oneindia.com/img/250x90/2020/04/fake-1586145422.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43647,Fake: 5G technology does not transmit coronavirus ,https://www.oneindia.com/img/250x90/2020/04/5g-1586144852.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43648,False: Lighting candles on Sunday at 9 pm for 9 minutes will not kill coronavirus ,https://www.oneindia.com/img/250x90/2020/04/lighting-candles-1585989786.jpg,ONEINDIA,VIOLENCE,20-Apr,Fake
43649,"Fake: CBSE is not resuming class 10, 12 exams from April 22 ",https://www.oneindia.com/img/250x90/2020/01/cbse-1578046726.jpg,ONEINDIA,MISLEADING,20-Jan,Fake
43650,Fake: Healthy Muslims are not being injected with coronavirus ,https://www.oneindia.com/img/250x90/2020/04/muslims-1585882483.jpg,ONEINDIA,MISLEADING,20-Apr,Fake
43651,Fact check: Is the coronavirus lockdown extended to May 4? ,https://www.oneindia.com/img/250x90/2020/04/scientists-1584025693-1585853650.jpg,ONEINDIA,COVID-19,20-Apr,Fake
43652,Fake news: PM Modi has not been asked by 18 nations to lead a task force to fight COVID-19 ,https://www.oneindia.com/img/250x90/2020/04/fake-1585800418.jpg,ONEINDIA,GOVERNMENT,20-Apr,Fake
43653,How Delhi police is using Harry Potter to fight fake news ,https://www.oneindia.com/img/250x90/2020/04/potter-1585715674.jpg,ONEINDIA,POLITICS,20-Apr,Fake
43654,"Coronavirus: FIR to be registered against those spreading rumours, says MHA ",https://www.oneindia.com/img/250x90/2020/03/home-ministry-1585644286.jpg,ONEINDIA,GOVERNMENT,20-Mar,Fake
43655,"Fake news biggest hindrance in the fight against coronavirus, Home Ministry tells SC ",https://www.oneindia.com/img/250x90/2020/03/home-ministry-1585644286.jpg,ONEINDIA,POLITICS,20-Mar,Fake
43656,Fake: Financial year is not being extended ,https://www.oneindia.com/img/250x90/2020/03/financial-year-1585634825.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43657,Fake: Govt has not banned messages on COVID-19 ,https://www.oneindia.com/img/250x90/2019/09/xsocial-media-1569032963.png.pagespeed.ic.XzQIS8VXFO.jpg,ONEINDIA,MISLEADING,19-Sep,Fake
43658,Fake: Inhaling hot water steam does not kill coronavirus ,https://www.oneindia.com/img/250x90/2020/03/hot-water-steam-1585564411.jpg,ONEINDIA,POLITICS,20-Mar,Fake
43659,India to declare emergency in mid-April? Absolutely fake says Indian Army ,https://www.oneindia.com/img/250x90/2020/03/xindian-army-1585564044.jpg.pagespeed.ic.36s4Mrjp2C.jpg,ONEINDIA,POLITICS,20-Mar,Fake
43660,Fake: Govt is not extending the lockdown beyond 21 days ,https://www.oneindia.com/img/250x90/2020/03/lockdown-1585542820.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43661,Fake circular stating booze stores in Karnataka will be opened up does the rounds ,https://www.oneindia.com/img/250x90/2020/03/whatsapp-1585541168.jpeg,ONEINDIA,COVID-19,20-Mar,Fake
43662,Beware of this fake ID which asks you to contribute towards PM Cares Fund ,https://www.oneindia.com/img/250x90/2020/03/pm-fund-1585536858.jpg,ONEINDIA,GOVERNMENT,20-Mar,Fake
43663,Fake: Lemon and turmeric do not prevent coronavirus ,https://www.oneindia.com/img/250x90/2020/03/lemon-1585373658.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43664,Beware: These websites are spreading fake information on coronavirus ,https://www.oneindia.com/img/250x90/2020/03/xfake-1585303248.jpg.pagespeed.ic.4t905r2pCK.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43665,Fake: Government has not order shut down of internet in India ,https://www.oneindia.com/img/250x90/2020/03/internet-1585299664.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43666,False: Banks and its branches will not be closed during the lock down ,https://www.oneindia.com/img/250x90/2020/03/bank-1585299345.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43667,Fact check: Is Big Bs claim that coronavirus spreads through flies correct? ,https://www.oneindia.com/img/250x90/2020/03/amitabh-bachchan-latest-602-28-1464444436-1585239567.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43668,Audio clip claiming 59 have tested positive for COVID-19 in Nagpur is fake ,https://www.oneindia.com/img/250x90/2020/03/audio-clip-1585208109.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43669,Fact check: A moist throat does not prevent or kill coronavirus ,https://www.oneindia.com/img/250x90/2020/03/drinking-water-1585196778.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43670,Viral post Indian Army built 1000-bed quarantine facility in Barmer is fake ,https://www.oneindia.com/img/250x90/2020/03/army-1585207643.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43671,Fake: RBI did not reset its financial year due to coronavirus ,https://www.oneindia.com/img/250x90/2020/03/fake2-1585112339.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43672,"Amidst coronavirus outbreak, govt is not monitoring your calls and messages ",https://www.oneindia.com/img/250x90/2020/03/fake1-1585112056.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43673,"Fake: Mumbai police has not fixed any timing for distribution of milk, paper etc ",https://www.oneindia.com/img/250x90/2020/03/lockdown9-1585048023.jpg,ONEINDIA,GOVERNMENT,20-Mar,Fake
43674,Article claiming Modi will declare financial emergency in India is fake ,https://www.oneindia.com/img/250x90/2020/03/claim-1585042087.jpg,ONEINDIA,POLITICS,20-Mar,Fake
43675,Why it is not a good idea to enter your kitchen after applying hand sanitiser ,https://www.oneindia.com/img/250x90/2020/03/kitchen-sanitiser-1584960823.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43676,"Baba Ramdev in hospital? Yes, but that image is from 2011 ",https://www.oneindia.com/img/250x90/2020/03/baba-ramdev-1584947118.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43677,Fake: Holding your breath for 10 seconds does not cure coronavirus ,https://www.oneindia.com/img/250x90/2020/03/breath-1584953722.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43678,Nope! Paracetamol does not cure coronavirus ,https://www.oneindia.com/img/250x90/2020/03/collage-1584945583.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43679,No not at all: NASA didnt do it and clapping did not make coronavirus retreat in India ,https://www.oneindia.com/img/250x90/2020/03/clapped-1584937944.jpg,ONEINDIA,GOVERNMENT,20-Mar,Fake
43680,Fact check: Does clapping kill coronavirus? It does not ,https://www.oneindia.com/img/250x90/2020/03/claps-1584859740.jpg,ONEINDIA,POLITICS,20-Mar,Fake
43681,Video showing passengers dying at Italy airport due to coronavirus is fake ,https://www.oneindia.com/img/250x90/2020/03/index-1584842173.jpg,ONEINDIA,VIOLENCE,20-Mar,Fake
43682,Fake: India Army is not undertaking a spraying exercise to kill coronavirus ,https://www.oneindia.com/img/250x90/2020/03/spry-1584787791.jpg,ONEINDIA,POLITICS,20-Mar,Fake
43683,WhatsApp forward which says there are 58 cases of coronavirus in Bengaluru is FAKE ,https://www.oneindia.com/img/250x90/2019/11/xwhatsapp4-1572776009.jpg.pagespeed.ic.Pah21c-nDH.jpg,ONEINDIA,MISLEADING,19-Nov,Fake
43684,Another audio clip on coronavirus and the advise this lady is giving is fake ,https://www.oneindia.com/img/250x90/2020/03/coronavirus6-1584519333.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43685,Get your facts right: Spraying to kill coronavirus is not happening anywhere in India ,https://www.oneindia.com/img/250x90/2020/03/ima-1584154901.jpg,ONEINDIA,POLITICS,20-Mar,Fake
43686,Drinking water does not kill coronavirus ,https://www.oneindia.com/img/250x90/2020/03/drinking-water-1584701700.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43687,The audio clip speaking about an India lock down is fake: Do not forward it ,https://www.oneindia.com/img/250x90/2020/03/audio-clip-1584700968.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43688,Coronavirus scare: BBMP has not asked PGs to evict inmates ,https://www.oneindia.com/img/250x90/2020/03/bbmp-pg-1584691244.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43689,"The truth behind the coronavirus scare at Electronic City, Bengaluru ",https://www.oneindia.com/img/250x90/2020/03/electronic-city-1584690607.jpg,ONEINDIA,VIOLENCE,20-Mar,Fake
43690,"Fake: No, India is not declaring a national emergency and you dont need to stock up ",https://www.oneindia.com/img/250x90/2020/03/medanta-1584672730.jpg,ONEINDIA,POLITICS,20-Mar,Fake
43691,Press note on COVID-19 declaring restricted movement in India is fake ,https://www.oneindia.com/img/250x90/2020/03/press1-1584615159.jpg,ONEINDIA,COVID-19,20-Mar,Fake
43692,"Fake: In that COVID-19 audio clip, the voice is not of Dr. Devi Shettys ",https://www.oneindia.com/img/250x90/2020/03/devi-shetty-1584614009.jpg,ONEINDIA,MISLEADING,20-Mar,Fake
43693,"Concerned about fake news, social media abuse; people should be accountable: Ravi Shankar Prasad ",https://www.oneindia.com/img/250x90/2020/02/ravi-shankar-prasad3-1580975526.jpg,ONEINDIA,GOVERNMENT,20-Feb,Fake
43694,"Govt says, no proposal to link social media users' profiles with Aadhaar ",https://www.oneindia.com/img/250x90/2019/10/aadhaar-1570581360.jpg,ONEINDIA,MISLEADING,19-Oct,Fake
43695,Beware the FCI job notice is fake ,https://www.oneindia.com/img/250x90/2020/01/fci-1580439139.jpg,ONEINDIA,MISLEADING,20-Jan,Fake
43696,"MHA asks States, UTs to check violence, circulation of fake news ",https://www.oneindia.com/img/250x90/2019/12/amit-shah22-1576497961.jpg,ONEINDIA,POLITICS,19-Dec,Fake
43697,Beware of fake news being spread in North East says Army ,https://www.oneindia.com/img/250x90/2019/12/army-1576304518.jpg,ONEINDIA,GOVERNMENT,19-Dec,Fake
43698,Fake passport websites in India; Check full list and avoid them ,https://www.oneindia.com/img/250x90/2019/11/xpassport-1573615808.jpg.pagespeed.ic.DeT3bm1eO9.jpg,ONEINDIA,COVID-19,19-Nov,Fake
43699,150 fake social media profiles looking to target Army personnel ,https://www.oneindia.com/img/250x90/2019/09/xsocial-media-1569032963.png.pagespeed.ic.XzQIS8VXFO.jpg,ONEINDIA,GOVERNMENT,19-Sep,Fake
43700,UGC Fake University List 2019: One more institute added ,https://www.oneindia.com/img/250x90/2019/10/ugc-1570523985.jpg,ONEINDIA,MISLEADING,19-Oct,Fake
43701,Central Government retirement age: News of reducing age fake says govt ,https://www.oneindia.com/img/250x90/2019/09/central-government-1569371583.jpg,ONEINDIA,POLITICS,19-Sep,Fake
43702,"Fake News: 10,000 people didnt protest abrogation of Article 370 in Srinagar ",https://www.oneindia.com/img/250x90/2019/08/protest-1565425152.jpg,ONEINDIA,POLITICS,19-Aug,Fake
43703,State-wise fake university released by UGC ,https://www.oneindia.com/img/250x90/2019/07/ugc-1563938994.jpg,ONEINDIA,COVID-19,19-Jul,Fake
43704,Woman arrested for impersonating ETV channel director via fake FB account ,https://www.oneindia.com/img/250x90/2019/06/sreelatha-1561272155.jpg,ONEINDIA,GOVERNMENT,19-Jun,Fake
